"ID",NAME,TRADEDATE,OPEN,HIGH,LOW,CLOSE,VALUE,DURATION,YIELD
RTSI,Индекс РТС,2019-10-09,1306.81,1321.83,1306.26,1317.48,551216265.109,0,0.00
RTSI,Индекс РТС,2019-10-10,1315.34,1330.92,1310.39,1330.92,491589368.457,0,0.00
RTSI,Индекс РТС,2019-10-11,1330.97,1341.7,1328.41,1329.63,759016969.253,0,0.00
RTSI,Индекс РТС,2019-10-14,1329.57,1332.28,1319.31,1321.13,567382772.436,0,0.00
RTSI,Индекс РТС,2019-10-15,1321.24,1331.78,1318.35,1331.03,658465742.091,0,0.00
RTSI,Индекс РТС,2019-10-16,1330.57,1348.18,1329.73,1347.43,885799807.048,0,0.00
RTSI,Индекс РТС,2019-10-17,1349.24,1356.29,1346.76,1353.49,702906086.166,0,0.00
RTSI,Индекс РТС,2019-10-18,1350.05,1358.63,1349.15,1355.27,583793702.848,0,0.00
RTSI,Индекс РТС,2019-10-21,1363.43,1369.06,1358.17,1365.14,677398733.165,0,0.00
RTSI,Индекс РТС,2019-10-22,1367.67,1387.68,1366.73,1387.68,869421929.82,0,0.00
RTSI,Индекс РТС,2019-10-23,1382.83,1392.47,1377.96,1392.47,956794035.503,0,0.00
RTSI,Индекс РТС,2019-10-24,1390.68,1413.63,1390.54,1413.63,1177364685.59,0,0.00
RTSI,Индекс РТС,2019-10-25,1414.15,1423.14,1402.56,1421.2,1200362975.76,0,0.00
RTSI,Индекс РТС,2019-10-28,1420.31,1432.26,1408.97,1411.92,1135644045.22,0,0.00
RTSI,Индекс РТС,2019-10-29,1412.45,1424.05,1405,1424.05,1094957262.33,0,0.00
RTSI,Индекс РТС,2019-10-30,1419.81,1437.01,1416.43,1431.9,1139993104.66,0,0.00
RTSI,Индекс РТС,2019-10-31,1439.21,1451.26,1417.49,1422.92,1170173992.77,0,0.00
RTSI,Индекс РТС,2019-11-01,1422.26,1455.44,1419.91,1455.44,880970090.215,0,0.00
RTSI,Индекс РТС,2019-11-05,1463.31,1473.74,1454.98,1460.5,915297933.745,0,0.00
RTSI,Индекс РТС,2019-11-06,1463.46,1471.38,1453.03,1471.38,872579295.521,0,0.00
RTSI,Индекс РТС,2019-11-07,1468.6,1487.82,1463.29,1487.03,1038478527.72,0,0.00
RTSI,Индекс РТС,2019-11-08,1486.56,1486.56,1457.39,1468.17,801619211.066,0,0.00
RTSI,Индекс РТС,2019-11-11,1464.32,1466.12,1455.79,1460.84,818403672.021,0,0.00
RTSI,Индекс РТС,2019-11-12,1461.37,1471.19,1447.83,1449.35,977268889.232,0,0.00
RTSI,Индекс РТС,2019-11-13,1443.19,1443.19,1430.91,1437.85,887507043.888,0,0.00
RTSI,Индекс РТС,2019-11-14,1438.67,1448.54,1425.44,1436.98,1149759235.41,0,0.00
RTSI,Индекс РТС,2019-11-15,1440.29,1450.84,1435.54,1449.42,886922855.739,0,0.00
RTSI,Индекс РТС,2019-11-18,1456.17,1461.2,1436.74,1443.02,901625467.654,0,0.00
RTSI,Индекс РТС,2019-11-19,1445.16,1456.01,1441.99,1451.64,824360597.603,0,0.00
RTSI,Индекс РТС,2019-11-20,1449.08,1452.4,1433,1448.4,1264687730.6,0,0.00
RTSI,Индекс РТС,2019-11-21,1449.8,1456.62,1445.01,1454.74,1334758517.89,0,0.00
RTSI,Индекс РТС,2019-11-22,1453.42,1468.4,1451.5,1455.42,876029365.188,0,0.00
RTSI,Индекс РТС,2019-11-25,1456.72,1462.51,1450.92,1454.63,612858238.223,0,0.00
RTSI,Индекс РТС,2019-11-26,1455.84,1458.88,1437.89,1440.95,1362370191.56,0,0.00
RTSI,Индекс РТС,2019-11-27,1444.41,1450.34,1437.92,1441.08,652340812.023,0,0.00
RTSI,Индекс РТС,2019-11-28,1441.25,1442.47,1431.35,1439.18,513479968.741,0,0.00
RTSI,Индекс РТС,2019-11-29,1438.47,1441.02,1428.03,1438.45,686291677.073,0,0.00
RTSI,Индекс РТС,2019-12-02,1438.81,1448.98,1432.24,1432.81,875922304.427,0,0.00
RTSI,Индекс РТС,2019-12-03,1432.13,1435.81,1414.06,1414.06,871780138.742,0,0.00
RTSI,Индекс РТС,2019-12-04,1417.91,1433.56,1410.61,1430.03,726529081.756,0,0.00
RTSI,Индекс РТС,2019-12-05,1430.44,1434.16,1421.35,1430.39,702590826.399,0,0.00
RTSI,Индекс РТС,2019-12-06,1433.89,1448.65,1431.47,1448.34,684032727.574,0,0.00
RTSI,Индекс РТС,2019-12-09,1448.82,1458.9,1445.55,1456.79,652676535.138,0,0.00
RTSI,Индекс РТС,2019-12-10,1458.08,1460.92,1446.14,1454.23,691564742.588,0,0.00
RTSI,Индекс РТС,2019-12-11,1454.75,1466.7,1453.58,1463.15,768011384.009,0,0.00
RTSI,Индекс РТС,2019-12-12,1476.9,1502.81,1476.33,1496.96,1214998829.08,0,0.00
RTSI,Индекс РТС,2019-12-13,1499.36,1515.14,1496.94,1501.42,924882103.804,0,0.00
RTSI,Индекс РТС,2019-12-16,1504.04,1520.7,1502.79,1517.16,771249571.167,0,0.00
RTSI,Индекс РТС,2019-12-17,1519.79,1521.77,1512.8,1520.6,839835358.025,0,0.00
RTSI,Индекс РТС,2019-12-18,1520.18,1524.62,1511.66,1522.51,964293290.087,0,0.00
RTSI,Индекс РТС,2019-12-19,1514.4,1526.48,1511.06,1519.49,1075359401.25,0,0.00
RTSI,Индекс РТС,2019-12-20,1522.1,1530.86,1519.02,1523.77,1021765028.53,0,0.00
RTSI,Индекс РТС,2019-12-23,1522.85,1535,1522.04,1535,733868910.208,0,0.00
RTSI,Индекс РТС,2019-12-24,1535.88,1541.87,1534.78,1540.46,532641371.008,0,0.00
RTSI,Индекс РТС,2019-12-25,1541.59,1549.88,1541.31,1544.12,297767929.781,0,0.00
RTSI,Индекс РТС,2019-12-26,1541.05,1546.5,1533.76,1534.85,369647931.462,0,0.00
RTSI,Индекс РТС,2019-12-27,1533.81,1552.73,1533.81,1549.4,596875750.981,0,0.00
RTSI,Индекс РТС,2019-12-30,1549.59,1558.24,1545.3,1548.92,600152934.368,0,0.00
RTSI,Индекс РТС,2020-01-03,1554.72,1567.86,1553.8,1564.18,718378859.55,0,0.00
RTSI,Индекс РТС,2020-01-06,1560.36,1568.35,1549.52,1568.35,632735956.646,0,0.00
RTSI,Индекс РТС,2020-01-08,1567.72,1590.21,1563.18,1589.08,859750391.705,0,0.00
RTSI,Индекс РТС,2020-01-09,1597.24,1607.28,1590.77,1601.74,957117917.267,0,0.00
RTSI,Индекс РТС,2020-01-10,1602.4,1614.69,1594.01,1614.69,738153089.047,0,0.00
RTSI,Индекс РТС,2020-01-13,1612.38,1620.17,1608.53,1619.73,878906231.104,0,0.00
RTSI,Индекс РТС,2020-01-14,1622.41,1625.61,1602.03,1604.96,1235015174.07,0,0.00
RTSI,Индекс РТС,2020-01-15,1604.03,1615.64,1588.73,1602.29,1236024503.91,0,0.00
RTSI,Индекс РТС,2020-01-16,1608.93,1618.1,1608.64,1612.72,1129836845.96,0,0.00
RTSI,Индекс РТС,2020-01-17,1615.15,1641.82,1614.9,1637.75,1278922473.72,0,0.00
RTSI,Индекс РТС,2020-01-20,1640.5,1651.82,1640.39,1646.6,1012294333.19,0,0.00
RTSI,Индекс РТС,2020-01-21,1644.18,1644.18,1622.58,1634.32,1051928115.16,0,0.00
RTSI,Индекс РТС,2020-01-22,1635.64,1643.19,1612.87,1612.87,1282181406.22,0,0.00
RTSI,Индекс РТС,2020-01-23,1611.12,1614.98,1593.81,1596.11,1305848211.2,0,0.00
RTSI,Индекс РТС,2020-01-24,1601.66,1614.68,1597.16,1599.82,976036211.096,0,0.00
RTSI,Индекс РТС,2020-01-27,1584.97,1584.97,1541.9,1541.9,1414063423.15,0,0.00
RTSI,Индекс РТС,2020-01-28,1549.47,1572.73,1531.6,1572.23,1202523329.84,0,0.00
RTSI,Индекс РТС,2020-01-29,1581.07,1584.26,1563.89,1570.65,1052203915.13,0,0.00
RTSI,Индекс РТС,2020-01-30,1565.6,1565.78,1544.55,1544.55,1051418470.95,0,0.00
RTSI,Индекс РТС,2020-01-31,1559.98,1568.82,1517.07,1517.07,1282875589.54,0,0.00
RTSI,Индекс РТС,2020-02-03,1509.2,1530.86,1507.3,1521.16,1312645664.81,0,0.00
RTSI,Индекс РТС,2020-02-04,1523.91,1550.22,1523.84,1547.19,1328957467.95,0,0.00
RTSI,Индекс РТС,2020-02-05,1550.18,1579.6,1538.23,1560.48,1424271355.36,0,0.00
RTSI,Индекс РТС,2020-02-06,1569.33,1579.09,1533.83,1539.42,1077409523.19,0,0.00
RTSI,Индекс РТС,2020-02-07,1542.11,1547.97,1506.25,1518.23,1133930456.35,0,0.00
RTSI,Индекс РТС,2020-02-10,1517.68,1530.04,1495.2,1503.95,1029706449.64,0,0.00
RTSI,Индекс РТС,2020-02-11,1509.16,1548.27,1509.16,1539.56,1444519940.79,0,0.00
RTSI,Индекс РТС,2020-02-12,1542.81,1557.93,1541.14,1557.44,1328068386.54,0,0.00
RTSI,Индекс РТС,2020-02-13,1553.32,1554.2,1530.79,1543.5,1001347432.6,0,0.00
RTSI,Индекс РТС,2020-02-14,1541.28,1550.12,1528.22,1534.89,808633847.338,0,0.00
RTSI,Индекс РТС,2020-02-17,1535.16,1546.87,1535.16,1543.25,569383453.07,0,0.00
RTSI,Индекс РТС,2020-02-18,1540.6,1540.95,1510.82,1515.54,897583971.598,0,0.00
RTSI,Индекс РТС,2020-02-19,1525.01,1544.62,1525.01,1542.08,870822791.977,0,0.00
RTSI,Индекс РТС,2020-02-20,1546.35,1552.04,1535.81,1535.81,878873957.771,0,0.00
RTSI,Индекс РТС,2020-02-21,1525.88,1531.62,1515.45,1524.71,744748900.517,0,0.00
RTSI,Индекс РТС,2020-02-25,1504.06,1506.85,1445.76,1446.11,1328609440.82,0,0.00
RTSI,Индекс РТС,2020-02-26,1442.87,1464.34,1419.26,1461.22,1646315853.42,0,0.00
RTSI,Индекс РТС,2020-02-27,1438.28,1444.05,1381.02,1386.2,1551719981.3,0,0.00
RTSI,Индекс РТС,2020-02-28,1359.93,1362.43,1279.74,1299.69,2735332606.62,0,0.00
RTSI,Индекс РТС,2020-03-02,1332.74,1368.63,1275.17,1303.47,2162692814.04,0,0.00
RTSI,Индекс РТС,2020-03-03,1336.1,1360.28,1320.51,1358.03,1631414153.38,0,0.00
RTSI,Индекс РТС,2020-03-04,1336.3,1364.55,1326.9,1348.19,1248639026.45,0,0.00
RTSI,Индекс РТС,2020-03-05,1356,1363.73,1319.15,1323.82,1202007104.41,0,0.00
RTSI,Индекс РТС,2020-03-06,1291.47,1300.61,1238.53,1257.96,2043646460.95,0,0.00
RTSI,Индекс РТС,2020-03-10,1149.81,1182.08,1055.31,1094.18,3457193639.64,0,0.00
RTSI,Индекс РТС,2020-03-11,1117.85,1130.62,1076.54,1086.18,1950537456.15,0,0.00
RTSI,Индекс РТС,2020-03-12,1042.2,1042.2,953.64,966.4,2321490411.96,0,0.00
RTSI,Индекс РТС,2020-03-13,958.29,1055.49,957.19,991.69,2506971936.29,0,0.00
RTSI,Индекс РТС,2020-03-16,996.53,998.33,910.66,966.93,1905158839.19,0,0.00
RTSI,Индекс РТС,2020-03-17,955.12,985.24,909.92,934.66,1778934503.58,0,0.00
RTSI,Индекс РТС,2020-03-18,915.71,915.74,827.52,832.26,1608217275.94,0,0.00
RTSI,Индекс РТС,2020-03-19,831.46,908.75,808.79,902.63,2019237558.25,0,0.00
RTSI,Индекс РТС,2020-03-20,926.19,980.21,913.69,924.22,2273693930.7,0,0.00
RTSI,Индекс РТС,2020-03-23,889.95,916.92,860.74,883.78,1599932344.99,0,0.00
RTSI,Индекс РТС,2020-03-24,929.89,978.23,929.89,965.32,1600643799.47,0,0.00
RTSI,Индекс РТС,2020-03-25,989.49,1027.62,943.02,981.69,2162227006.63,0,0.00
RTSI,Индекс РТС,2020-03-26,986.43,1022.02,959.31,1017.03,1419557489.55,0,0.00
RTSI,Индекс РТС,2020-03-27,1013.15,1015.89,945.28,955.34,1200576057.98,0,0.00
RTSI,Индекс РТС,2020-03-30,950.2,962.6,926.8,958.54,1039472867.43,0,0.00
RTSI,Индекс РТС,2020-03-31,979.27,1014.51,979.27,1014.44,1460135891.4,0,0.00
RTSI,Индекс РТС,2020-04-01,990.15,995.18,977.48,987.75,1017311874.5,0,0.00
RTSI,Индекс РТС,2020-04-02,1011.8,1038.2,983.63,1034.06,1730770534.23,0,0.00
RTSI,Индекс РТС,2020-04-03,1038.92,1070.42,1030.64,1049.88,1517328887,0,0.00
RTSI,Индекс РТС,2020-04-06,1069.66,1090.81,1059.31,1083.43,1177923444.33,0,0.00
RTSI,Индекс РТС,2020-04-07,1097.82,1122.88,1087.08,1099.76,1601518133.42,0,0.00
RTSI,Индекс РТС,2020-04-08,1091.53,1114.6,1083.5,1114.6,1108655943.62,0,0.00
RTSI,Индекс РТС,2020-04-09,1132.27,1170.27,1119.82,1155.49,1588733593.28,0,0.00
RTSI,Индекс РТС,2020-04-10,1136.22,1148.6,1127.84,1142.07,494331430.455,0,0.00
RTSI,Индекс РТС,2020-04-13,1142.9,1148.58,1118.87,1124.97,647203830.55,0,0.00
RTSI,Индекс РТС,2020-04-14,1133.95,1151.65,1127.19,1133.23,1127103061.88,0,0.00
RTSI,Индекс РТС,2020-04-15,1129.49,1129.49,1045.13,1046.88,1329654004.95,0,0.00
RTSI,Индекс РТС,2020-04-16,1057.13,1087.8,1036.95,1066.91,1429962025.18,0,0.00
RTSI,Индекс РТС,2020-04-17,1083.27,1092.54,1068.93,1078.69,947885948.458,0,0.00
RTSI,Индекс РТС,2020-04-20,1075.22,1079.75,1055.71,1068.32,908418602.529,0,0.00
RTSI,Индекс РТС,2020-04-21,1037.69,1037.89,991.49,1012.15,1410130944.31,0,0.00
RTSI,Индекс РТС,2020-04-22,1011.38,1071.8,1006.96,1066.01,1284128846.11,0,0.00
RTSI,Индекс РТС,2020-04-23,1079.15,1110.4,1071.34,1099.67,1102362510.65,0,0.00
RTSI,Индекс РТС,2020-04-24,1090.46,1103.77,1074.06,1081.32,870828742.169,0,0.00
RTSI,Индекс РТС,2020-04-27,1086.06,1099.38,1081.49,1083.68,718729889.524,0,0.00
RTSI,Индекс РТС,2020-04-28,1085.86,1125.88,1081.09,1109.6,1238349193.43,0,0.00
RTSI,Индекс РТС,2020-04-29,1117.72,1147.97,1113.89,1144.64,1164841378.76,0,0.00
RTSI,Индекс РТС,2020-04-30,1157.93,1169.88,1121.78,1125.03,1388797906.91,0,0.00
RTSI,Индекс РТС,2020-05-04,1111.28,1111.28,1080.63,1099.42,808882059.006,0,0.00
RTSI,Индекс РТС,2020-05-05,1117,1135.4,1115.99,1133.16,689063980.797,0,0.00
RTSI,Индекс РТС,2020-05-06,1135.74,1139.51,1106.06,1111.43,902066766.261,0,0.00
RTSI,Индекс РТС,2020-05-07,1112.34,1138.22,1111.73,1126.48,953793797.63,0,0.00
RTSI,Индекс РТС,2020-05-08,1125.66,1140.01,1116.25,1136.34,720760319.148,0,0.00
RTSI,Индекс РТС,2020-05-12,1130.71,1143.65,1123.16,1137.28,953304245.919,0,0.00
RTSI,Индекс РТС,2020-05-13,1124.29,1132.75,1110.37,1110.37,881152009.34,0,0.00
RTSI,Индекс РТС,2020-05-14,1106.25,1113.94,1086.36,1102.98,1014255476.64,0,0.00
RTSI,Индекс РТС,2020-05-15,1121.47,1134.34,1107.49,1107.49,944926452.091,0,0.00
RTSI,Индекс РТС,2020-05-18,1122.71,1167.95,1122.71,1167.88,1242116405.18,0,0.00
RTSI,Индекс РТС,2020-05-19,1171.43,1183.77,1168.04,1177.24,1246749273.14,0,0.00
RTSI,Индекс РТС,2020-05-20,1176.02,1225.47,1173.7,1225.47,1420352519.19,0,0.00
RTSI,Индекс РТС,2020-05-21,1226.09,1243.27,1196.21,1206.28,1395244105.13,0,0.00
RTSI,Индекс РТС,2020-05-22,1194.86,1198.26,1174.86,1188.47,901924535.778,0,0.00
RTSI,Индекс РТС,2020-05-25,1195.96,1213.41,1195.96,1213.41,520772490.099,0,0.00
RTSI,Индекс РТС,2020-05-26,1220.59,1243.96,1220.45,1224.99,1138452548.32,0,0.00
RTSI,Индекс РТС,2020-05-27,1222.91,1234.83,1197.78,1212.2,1392080490.57,0,0.00
RTSI,Индекс РТС,2020-05-28,1219.22,1241.77,1211.85,1241.77,1174610782.69,0,0.00
RTSI,Индекс РТС,2020-05-29,1236.36,1236.36,1210.07,1219.76,2126786452.35,0,0.00
RTSI,Индекс РТС,2020-06-01,1240.08,1253.91,1233.73,1247.61,1082908597.09,0,0.00
RTSI,Индекс РТС,2020-06-02,1258.1,1283.85,1255.75,1277.85,1375046591.07,0,0.00
RTSI,Индекс РТС,2020-06-03,1290.27,1301.88,1277.15,1301.88,1776232194.62,0,0.00
RTSI,Индекс РТС,2020-06-04,1295.23,1296.34,1252.14,1257.31,1884775710.34,0,0.00
RTSI,Индекс РТС,2020-06-05,1266.42,1291,1265.26,1285.78,1465651128.93,0,0.00
RTSI,Индекс РТС,2020-06-08,1287.32,1306.27,1278.75,1288.71,1417494888.41,0,0.00
RTSI,Индекс РТС,2020-06-09,1295.42,1299.59,1263.75,1284.31,1147384777.69,0,0.00
RTSI,Индекс РТС,2020-06-10,1284.27,1288.07,1266.02,1277.58,1302556659.88,0,0.00
RTSI,Индекс РТС,2020-06-11,1267.99,1267.99,1237.02,1238.11,1353883434.97,0,0.00
RTSI,Индекс РТС,2020-06-15,1214.13,1223.09,1196.47,1221.6,1233595248.77,0,0.00
RTSI,Индекс РТС,2020-06-16,1243.48,1264.12,1236.12,1242.72,1165889967.22,0,0.00
RTSI,Индекс РТС,2020-06-17,1247.75,1257.91,1233.65,1237.93,1000612761.17,0,0.00
RTSI,Индекс РТС,2020-06-18,1235.27,1242.95,1221.2,1230.71,1112867206.48,0,0.00
RTSI,Индекс РТС,2020-06-19,1234.88,1259.86,1234.88,1249.67,1280346263.1,0,0.00
RTSI,Индекс РТС,2020-06-22,1249.47,1258.5,1235.16,1256.77,866076636.997,0,0.00
RTSI,Индекс РТС,2020-06-23,1264.34,1282.95,1263.77,1281.18,879162128.278,0,0.00
RTSI,Индекс РТС,2020-06-25,1258.02,1262.33,1242.32,1257.18,1123271128.53,0,0.00
RTSI,Индекс РТС,2020-06-26,1268.89,1270.36,1236.91,1246.74,816943516.581,0,0.00
RTSI,Индекс РТС,2020-06-29,1241,1249.45,1230.11,1239.81,800323975.107,0,0.00
RTSI,Индекс РТС,2020-06-30,1246.93,1250.32,1212.63,1212.63,869215452.084,0,0.00
RTSI,Индекс РТС,2020-07-02,1222.73,1250.57,1220.84,1248.28,886972343.516,0,0.00
RTSI,Индекс РТС,2020-07-03,1245.05,1252.64,1229.44,1235.18,568342237.344,0,0.00
RTSI,Индекс РТС,2020-07-06,1246.84,1266.28,1241.71,1247.14,1029049011.28,0,0.00
RTSI,Индекс РТС,2020-07-07,1240.89,1251.9,1229.91,1247.83,869123260.156,0,0.00
RTSI,Индекс РТС,2020-07-08,1240.6,1250.44,1238.71,1245.54,797132577.947,0,0.00
RTSI,Индекс РТС,2020-07-09,1242.94,1252.25,1230.07,1234.42,908489363.306,0,0.00
RTSI,Индекс РТС,2020-07-10,1229.46,1245.65,1221.96,1245.65,743631725.731,0,0.00
RTSI,Индекс РТС,2020-07-13,1249.86,1257.73,1232.99,1234.5,836548028.854,0,0.00
RTSI,Индекс РТС,2020-07-14,1221.19,1221.24,1197.2,1216.79,1107089495.8,0,0.00
RTSI,Индекс РТС,2020-07-15,1212.88,1228.41,1210.14,1219.26,941952091.705,0,0.00
RTSI,Индекс РТС,2020-07-16,1216.67,1222.16,1208.29,1219.93,605369080.76,0,0.00
RTSI,Индекс РТС,2020-07-17,1213.16,1218.32,1209.24,1216.17,572016270.263,,
RTSI,Индекс РТС,2020-07-20,1214.76,1235.85,1205.79,1235.85,712804176.364,0,0.00
RTSI,Индекс РТС,2020-07-21,1242.99,1266.48,1242.99,1259.72,1155803938.99,0,0.00
RTSI,Индекс РТС,2020-07-22,1257.73,1266.16,1250.31,1255.1,780521551.162,0,0.00
RTSI,Индекс РТС,2020-07-23,1262.61,1274.56,1254.06,1261.62,777785373.982,0,0.00
RTSI,Индекс РТС,2020-07-24,1249.86,1258.36,1243.54,1255.98,828179016.432,0,0.00
RTSI,Индекс РТС,2020-07-27,1260.32,1276.49,1260.32,1266.16,909381264.076,0,0.00
RTSI,Индекс РТС,2020-07-28,1272.73,1277.82,1249.72,1257.69,837244455.241,0,0.00
RTSI,Индекс РТС,2020-07-29,1255.89,1270.42,1254.15,1266.01,898981875.987,0,0.00
RTSI,Индекс РТС,2020-07-30,1265.6,1266.81,1226.86,1232.35,800650914.113,0,0.00
RTSI,Индекс РТС,2020-07-31,1250.02,1251.57,1232.99,1234.44,833161360.057,0,0.00
RTSI,Индекс РТС,2020-08-03,1235.2,1260.47,1234.97,1257.42,831889183.098,0,0.00
RTSI,Индекс РТС,2020-08-04,1264.53,1269.81,1246.82,1260.16,726175353.058,0,0.00
RTSI,Индекс РТС,2020-08-05,1265.72,1297.97,1265.14,1295.27,1218807884.65,0,0.00
RTSI,Индекс РТС,2020-08-06,1296.2,1299.76,1278.22,1282.44,794194601.871,0,0.00
RTSI,Индекс РТС,2020-08-07,1286.37,1286.37,1266.85,1271.43,763914487.921,0,0.00
RTSI,Индекс РТС,2020-08-10,1271.97,1280.41,1267.96,1267.96,652795408.085,0,0.00
RTSI,Индекс РТС,2020-08-11,1268.93,1301.19,1268.93,1296.01,1283020937.84,0,0.00
RTSI,Индекс РТС,2020-08-12,1288.04,1307.12,1283.6,1307.12,1212991980.09,0,0.00
RTSI,Индекс РТС,2020-08-13,1306.74,1326.13,1304.59,1326.13,1254024044.65,0,0.00
RTSI,Индекс РТС,2020-08-14,1328.2,1328.2,1306,1323.8,852212401.047,0,0.00
RTSI,Индекс РТС,2020-08-17,1327.78,1336.58,1301.03,1308.71,1123162500.33,0,0.00
RTSI,Индекс РТС,2020-08-18,1306.53,1322.99,1303.3,1311.52,799195768.251,0,0.00
RTSI,Индекс РТС,2020-08-19,1312.48,1322.48,1308.09,1316.32,756287047.124,0,0.00
RTSI,Индекс РТС,2020-08-20,1308.75,1308.75,1272.81,1272.81,1216047748.79,0,0.00
RTSI,Индекс РТС,2020-08-21,1286.6,1291.23,1252.91,1262.01,1203331145.28,0,0.00
RTSI,Индекс РТС,2020-08-24,1265.93,1288.15,1265.93,1281.52,753203647.647,0,0.00
RTSI,Индекс РТС,2020-08-25,1284.12,1289.33,1265.85,1267.16,769872791.203,0,0.00
RTSI,Индекс РТС,2020-08-26,1271.77,1273.24,1256.72,1273.24,983190056.927,0,0.00
RTSI,Индекс РТС,2020-08-27,1274.8,1279.2,1258.69,1264.86,881568654.014,0,0.00
RTSI,Индекс РТС,2020-08-28,1267.38,1271.32,1254.83,1265.62,810742087.314,0,0.00
RTSI,Индекс РТС,2020-08-31,1274.05,1286.07,1255.34,1258.6,2478394167.39,0,0.00
RTSI,Индекс РТС,2020-09-01,1265.7,1282.24,1264.85,1274.5,1113647063.04,0,0.00
RTSI,Индекс РТС,2020-09-02,1280.08,1283.69,1229.5,1234.82,1259376344.8,0,0.00
RTSI,Индекс РТС,2020-09-03,1234.42,1241.28,1216.93,1223.21,1099084362.24,0,0.00
RTSI,Индекс РТС,2020-09-04,1222.21,1236.65,1214.72,1220.01,927887040.521,0,0.00
RTSI,Индекс РТС,2020-09-07,1223.75,1230.02,1210.21,1218.52,705515302.441,0,0.00
RTSI,Индекс РТС,2020-09-08,1221.35,1225.16,1183.78,1189.47,1076140957.08,0,0.00
RTSI,Индекс РТС,2020-09-09,1189.69,1206.04,1187.98,1201.34,854485866.058,0,0.00
RTSI,Индекс РТС,2020-09-10,1207.98,1220.27,1191.89,1216.59,876831634.722,0,0.00
RTSI,Индекс РТС,2020-09-11,1210.12,1225.59,1207.27,1223.05,776441333.269,0,0.00
RTSI,Индекс РТС,2020-09-14,1224.14,1239.42,1218.41,1228.48,827899841.891,0,0.00
RTSI,Индекс РТС,2020-09-15,1229.16,1253.68,1227.94,1253.68,998035339.698,0,0.00
RTSI,Индекс РТС,2020-09-16,1252.38,1257.92,1243.6,1251.86,978904607.177,0,0.00
RTSI,Индекс РТС,2020-09-17,1238.42,1246.02,1232.82,1243.29,1139141477.83,0,0.00
RTSI,Индекс РТС,2020-09-18,1246.67,1250.13,1226.48,1228.64,1160560254.82,0,0.00
RTSI,Индекс РТС,2020-09-21,1225.32,1225.99,1176.63,1181.24,1111885847,0,0.00
RTSI,Индекс РТС,2020-09-22,1189.37,1209.03,1182.04,1193.06,954393233.583,0,0.00
RTSI,Индекс РТС,2020-09-23,1214.29,1225.06,1195.77,1195.77,1874980092.4,0,0.00
RTSI,Индекс РТС,2020-09-24,1187.48,1192.67,1172.94,1188.98,1138578469.79,0,0.00
RTSI,Индекс РТС,2020-09-25,1189.4,1193.58,1160.28,1164.68,965660234.021,0,0.00
RTSI,Индекс РТС,2020-09-28,1171.87,1178.65,1163.08,1166.86,882874460.088,0,0.00
RTSI,Индекс РТС,2020-09-29,1169.84,1172.76,1138.95,1155.67,1010506328.01,0,0.00
RTSI,Индекс РТС,2020-09-30,1158.75,1182.96,1152.94,1178.51,860108317.588,0,0.00
RTSI,Индекс РТС,2020-10-01,1181.29,1191.19,1170.72,1174.49,955151899.599,0,0.00
RTSI,Индекс РТС,2020-10-02,1157.17,1157.17,1134.01,1148.07,1007358850.34,0,0.00
RTSI,Индекс РТС,2020-10-05,1152.56,1160.54,1144.04,1157.86,809952177.022,0,0.00
RTSI,Индекс РТС,2020-10-06,1163.75,1176.58,1157.41,1168.56,936298146.937,0,0.00
RTSI,Индекс РТС,2020-10-07,1157.93,1164.69,1140.53,1143.95,858915967.319,0,0.00
RTSI,Индекс РТС,2020-10-08,1150.83,1158.82,1148,1158.82,721182283.24,0,0.00
RTSI,Индекс РТС,2020-10-09,1157.38,1165.69,1147.95,1164.34,881133526.621,0,0.00
RTSI,Индекс РТС,2020-10-12,1163.09,1169.93,1155.85,1162.91,761594374.70509,0,0.00
RTSI,Индекс РТС,2020-10-13,1162.18,1169.8,1151.18,1156.11,737147462.104919,0,0.00
RTSI,Индекс РТС,2020-10-14,1157.02,1164.67,1151.51,1160.3,699829520.495133,0,0.00
RTSI,Индекс РТС,2020-10-15,1156.18,1156.44,1128.06,1132.29,833294217.229083,0,0.00
RTSI,Индекс РТС,2020-10-16,1137.25,1138.87,1121.29,1132.8,912781051.746948,0,0.00
RTSI,Индекс РТС,2020-10-19,1131.43,1137.07,1128.8,1135.12,629404336.75255,0,0.00
RTSI,Индекс РТС,2020-10-20,1130.26,1143.82,1123.08,1140.69,906844481.195276,0,0.00
RTSI,Индекс РТС,2020-10-21,1145.3,1151.94,1136.76,1143.42,859322584.774456,0,0.00
RTSI,Индекс РТС,2020-10-22,1143.17,1155.39,1137.14,1155.24,800546690.839255,0,0.00
RTSI,Индекс РТС,2020-10-23,1154.25,1166.51,1149.13,1164.06,761260452.509423,0,0.00
RTSI,Индекс РТС,2020-10-26,1163.89,1165.58,1151.45,1152.33,690987647.176236,0,0.00
RTSI,Индекс РТС,2020-10-27,1146.56,1151.66,1126.6,1131.36,798592439.895366,0,0.00
RTSI,Индекс РТС,2020-10-28,1124.23,1124.23,1070.68,1078.29,1162434077.38483,0,0.00
RTSI,Индекс РТС,2020-10-29,1075.4,1091.43,1062.7,1078.96,939054797.345477,0,0.00
RTSI,Индекс РТС,2020-10-30,1078.02,1078.37,1056.02,1066.6,861199823.002223,0,0.00
RTSI,Индекс РТС,2020-11-02,1062.09,1075.12,1039.51,1069.33,903633451.959215,0,0.00
